"","perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
"1735",1,0,1,"V256","glmnet","AUC",2019
"1736",1,0,1,"V2560","glmnet","AUC",2019
"1737",1,0,1,"V2561","glmnet","AUC",2019
"1738",1,0,1,"V2562","glmnet","AUC",2019
"1739",1,0,1,"V2563","glmnet","AUC",2019
"1740",1,0,1,"V2564","glmnet","AUC",2019
"1741",1,0,1,"V2565","glmnet","AUC",2019
"1742",1,0,1,"V2566","glmnet","AUC",2019
"1743",1,0,1,"V2567","glmnet","AUC",2019
"1744",1,0,1,"V2568","glmnet","AUC",2019
"1745",1,0,1,"V2569","glmnet","AUC",2019
"1746",1,0,1,"V257","glmnet","AUC",2019
"1747",1,0,1,"V2570","glmnet","AUC",2019
"1748",1,0,1,"V2571","glmnet","AUC",2019
"1749",1,0,1,"V2572","glmnet","AUC",2019
"1750",1,0,1,"V2573","glmnet","AUC",2019
"1751",1,0,1,"V2574","glmnet","AUC",2019
"1752",1,0,1,"V2575","glmnet","AUC",2019
"1753",1,0,1,"V2576","glmnet","AUC",2019
"1754",1,0,1,"V2577","glmnet","AUC",2019
"1755",1,0,1,"V2578","glmnet","AUC",2019
"1756",1,0,1,"V2579","glmnet","AUC",2019
"1757",1,0,1,"V258","glmnet","AUC",2019
"1758",1,0,1,"V2580","glmnet","AUC",2019
"1759",1,0,1,"V2581","glmnet","AUC",2019
"1760",1,0,1,"V2582","glmnet","AUC",2019
"1761",1,0,1,"V2583","glmnet","AUC",2019
"1762",1,0,1,"V2584","glmnet","AUC",2019
"1763",1,0,1,"V2585","glmnet","AUC",2019
"1764",1,0,1,"V2586","glmnet","AUC",2019
"1765",1,0,1,"V2587","glmnet","AUC",2019
"1766",1,0,1,"V2588","glmnet","AUC",2019
"1767",1,0,1,"V2589","glmnet","AUC",2019
"1768",0.999772727272727,0.000227272727272743,0.97029702970297,"V259","glmnet","AUC",2019
"1769",1,0,1,"V2590","glmnet","AUC",2019
"1770",1,0,1,"V2591","glmnet","AUC",2019
"1771",1,0,1,"V2592","glmnet","AUC",2019
"1772",1,0,1,"V2593","glmnet","AUC",2019
"1773",1,0,1,"V2594","glmnet","AUC",2019
"1774",1,0,1,"V2595","glmnet","AUC",2019
"1775",1,0,1,"V2596","glmnet","AUC",2019
"1776",1,0,1,"V2597","glmnet","AUC",2019
"1777",1,0,1,"V2598","glmnet","AUC",2019
"1778",1,0,1,"V2599","glmnet","AUC",2019
"1779",1,0,1,"V26","glmnet","AUC",2019
"1780",1,0,1,"V260","glmnet","AUC",2019
"1781",1,0,1,"V2600","glmnet","AUC",2019
"1782",1,0,1,"V2601","glmnet","AUC",2019
"1783",1,0,1,"V2602","glmnet","AUC",2019
"1784",1,0,1,"V2603","glmnet","AUC",2019
"1785",1,0,1,"V2604","glmnet","AUC",2019
"1786",1,0,1,"V2605","glmnet","AUC",2019
"1787",1,0,1,"V2606","glmnet","AUC",2019
"1788",1,0,1,"V2607","glmnet","AUC",2019
"1789",1,0,1,"V2608","glmnet","AUC",2019
"1790",1,0,1,"V2609","glmnet","AUC",2019
"1791",1,0,1,"V261","glmnet","AUC",2019
"1792",1,0,1,"V2610","glmnet","AUC",2019
"1793",1,0,1,"V2611","glmnet","AUC",2019
"1794",1,0,1,"V2612","glmnet","AUC",2019
"1795",1,0,1,"V2613","glmnet","AUC",2019
"1796",1,0,1,"V2614","glmnet","AUC",2019
"1797",1,0,1,"V2615","glmnet","AUC",2019
"1798",1,0,1,"V2616","glmnet","AUC",2019
"1799",1,0,1,"V2617","glmnet","AUC",2019
"1800",1,0,1,"V2618","glmnet","AUC",2019
"1801",1,0,1,"V2619","glmnet","AUC",2019
"1802",1,0,1,"V262","glmnet","AUC",2019
"1803",1,0,1,"V2620","glmnet","AUC",2019
"1804",1,0,1,"V2621","glmnet","AUC",2019
"1805",1,0,1,"V2622","glmnet","AUC",2019
"1806",1,0,1,"V2623","glmnet","AUC",2019
"1807",1,0,1,"V2624","glmnet","AUC",2019
"1808",1,0,1,"V2625","glmnet","AUC",2019
"1809",1,0,1,"V2626","glmnet","AUC",2019
"1810",1,0,1,"V2627","glmnet","AUC",2019
"1811",1,0,1,"V2628","glmnet","AUC",2019
"1812",1,0,1,"V2629","glmnet","AUC",2019
"1813",1,0,1,"V263","glmnet","AUC",2019
"1814",1,0,1,"V2630","glmnet","AUC",2019
"1815",1,0,1,"V2631","glmnet","AUC",2019
"1816",1,0,1,"V2632","glmnet","AUC",2019
"1817",1,0,1,"V2633","glmnet","AUC",2019
"1818",1,0,1,"V2634","glmnet","AUC",2019
"1819",1,0,1,"V2635","glmnet","AUC",2019
"1820",1,0,1,"V2636","glmnet","AUC",2019
"1821",1,0,1,"V2637","glmnet","AUC",2019
"1822",1,0,1,"V2638","glmnet","AUC",2019
"1823",1,0,1,"V2639","glmnet","AUC",2019
"1824",1,0,1,"V264","glmnet","AUC",2019
"1825",1,0,1,"V2640","glmnet","AUC",2019
"1826",1,0,1,"V2641","glmnet","AUC",2019
"1827",1,0,1,"V2642","glmnet","AUC",2019
"1828",1,0,1,"V2643","glmnet","AUC",2019
"1829",1,0,1,"V2644","glmnet","AUC",2019
"1830",1,0,1,"V2645","glmnet","AUC",2019
"1831",1,0,1,"V2646","glmnet","AUC",2019
"1832",1,0,1,"V2647","glmnet","AUC",2019
"1833",1,0,1,"V2648","glmnet","AUC",2019
"1834",1,0,1,"V2649","glmnet","AUC",2019
"1835",1,0,1,"V265","glmnet","AUC",2019
"1836",1,0,1,"V2650","glmnet","AUC",2019
"1837",1,0,1,"V2651","glmnet","AUC",2019
"1838",1,0,1,"V2652","glmnet","AUC",2019
"1839",1,0,1,"V2653","glmnet","AUC",2019
"1840",1,0,1,"V2654","glmnet","AUC",2019
"1841",1,0,1,"V2655","glmnet","AUC",2019
"1842",1,0,1,"V2656","glmnet","AUC",2019
"1843",1,0,1,"V2657","glmnet","AUC",2019
"1844",1,0,1,"V2658","glmnet","AUC",2019
"1845",1,0,1,"V2659","glmnet","AUC",2019
"1846",1,0,1,"V266","glmnet","AUC",2019
"1847",1,0,1,"V2660","glmnet","AUC",2019
"1848",1,0,1,"V2661","glmnet","AUC",2019
"1849",1,0,1,"V2662","glmnet","AUC",2019
"1850",1,0,1,"V2663","glmnet","AUC",2019
"1851",1,0,1,"V2664","glmnet","AUC",2019
"1852",1,0,1,"V2665","glmnet","AUC",2019
"1853",1,0,1,"V2666","glmnet","AUC",2019
"1854",1,0,1,"V2667","glmnet","AUC",2019
"1855",1,0,1,"V2668","glmnet","AUC",2019
"1856",1,0,1,"V2669","glmnet","AUC",2019
"1857",1,0,1,"V267","glmnet","AUC",2019
"1858",1,0,1,"V2670","glmnet","AUC",2019
"1859",1,0,1,"V2671","glmnet","AUC",2019
"1860",1,0,1,"V2672","glmnet","AUC",2019
"1861",1,0,1,"V2673","glmnet","AUC",2019
"1862",1,0,1,"V2674","glmnet","AUC",2019
"1863",1,0,1,"V2675","glmnet","AUC",2019
"1864",1,0,1,"V2676","glmnet","AUC",2019
"1865",1,0,1,"V2677","glmnet","AUC",2019
"1866",1,0,1,"V2678","glmnet","AUC",2019
"1867",1,0,1,"V2679","glmnet","AUC",2019
"1868",1,0,1,"V268","glmnet","AUC",2019
"1869",1,0,1,"V2680","glmnet","AUC",2019
"1870",1,0,1,"V2681","glmnet","AUC",2019
"1871",1,0,1,"V2682","glmnet","AUC",2019
"1872",1,0,1,"V2683","glmnet","AUC",2019
"1873",1,0,1,"V2684","glmnet","AUC",2019
"1874",1,0,1,"V2685","glmnet","AUC",2019
"1875",1,0,1,"V2686","glmnet","AUC",2019
"1876",1,0,1,"V2687","glmnet","AUC",2019
"1877",1,0,1,"V2688","glmnet","AUC",2019
"1878",1,0,1,"V2689","glmnet","AUC",2019
"1879",1,0,1,"V269","glmnet","AUC",2019
"1880",1,0,1,"V2690","glmnet","AUC",2019
"1881",1,0,1,"V2691","glmnet","AUC",2019
"1882",1,0,1,"V2692","glmnet","AUC",2019
"1883",1,0,1,"V2693","glmnet","AUC",2019
"1884",1,0,1,"V2694","glmnet","AUC",2019
"1885",1,0,1,"V2695","glmnet","AUC",2019
"1886",1,0,1,"V2696","glmnet","AUC",2019
"1887",1,0,1,"V2697","glmnet","AUC",2019
"1888",1,0,1,"V2698","glmnet","AUC",2019
"1889",1,0,1,"V2699","glmnet","AUC",2019
"1890",1,0,1,"V27","glmnet","AUC",2019
"1891",1,0,1,"V270","glmnet","AUC",2019
"1892",1,0,1,"V2700","glmnet","AUC",2019
"1893",1,0,1,"V2701","glmnet","AUC",2019
"1894",1,0,1,"V2702","glmnet","AUC",2019
"1895",1,0,1,"V2703","glmnet","AUC",2019
"1896",1,0,1,"V2704","glmnet","AUC",2019
"1897",1,0,1,"V2705","glmnet","AUC",2019
"1898",1,0,1,"V2706","glmnet","AUC",2019
"1899",1,0,1,"V2707","glmnet","AUC",2019
"1900",1,0,1,"V2708","glmnet","AUC",2019
"1901",1,0,1,"V2709","glmnet","AUC",2019
"1902",1,0,1,"V271","glmnet","AUC",2019
"1903",1,0,1,"V2710","glmnet","AUC",2019
"1904",1,0,1,"V2711","glmnet","AUC",2019
"1905",1,0,1,"V2712","glmnet","AUC",2019
"1906",1,0,1,"V2713","glmnet","AUC",2019
"1907",1,0,1,"V2714","glmnet","AUC",2019
"1908",1,0,1,"V2715","glmnet","AUC",2019
"1909",1,0,1,"V2716","glmnet","AUC",2019
"1910",1,0,1,"V2717","glmnet","AUC",2019
"1911",1,0,1,"V2718","glmnet","AUC",2019
"1912",1,0,1,"V2719","glmnet","AUC",2019
"1913",1,0,1,"V272","glmnet","AUC",2019
"1914",1,0,1,"V2720","glmnet","AUC",2019
"1915",1,0,1,"V2721","glmnet","AUC",2019
"1916",1,0,1,"V2722","glmnet","AUC",2019
"1917",1,0,1,"V2723","glmnet","AUC",2019
"1918",1,0,1,"V2724","glmnet","AUC",2019
"1919",1,0,1,"V2725","glmnet","AUC",2019
"1920",1,0,1,"V2726","glmnet","AUC",2019
"1921",1,0,1,"V2727","glmnet","AUC",2019
"1922",1,0,1,"V2728","glmnet","AUC",2019
"1923",1,0,1,"V2729","glmnet","AUC",2019
"1924",1,0,1,"V273","glmnet","AUC",2019
"1925",1,0,1,"V2730","glmnet","AUC",2019
"1926",1,0,1,"V2731","glmnet","AUC",2019
"1927",1,0,1,"V2732","glmnet","AUC",2019
"1928",1,0,1,"V2733","glmnet","AUC",2019
"1929",1,0,1,"V2734","glmnet","AUC",2019
"1930",1,0,1,"V2735","glmnet","AUC",2019
"1931",1,0,1,"V2736","glmnet","AUC",2019
"1932",1,0,1,"V2737","glmnet","AUC",2019
"1933",1,0,1,"V2738","glmnet","AUC",2019
"1934",1,0,1,"V2739","glmnet","AUC",2019
"1935",1,0,1,"V274","glmnet","AUC",2019
"1936",1,0,1,"V2740","glmnet","AUC",2019
"1937",1,0,1,"V2741","glmnet","AUC",2019
"1938",1,0,1,"V2742","glmnet","AUC",2019
"1939",1,0,1,"V2743","glmnet","AUC",2019
"1940",1,0,1,"V2744","glmnet","AUC",2019
"1941",1,0,1,"V2745","glmnet","AUC",2019
"1942",1,0,1,"V2746","glmnet","AUC",2019
"1943",1,0,1,"V2747","glmnet","AUC",2019
"1944",1,0,1,"V2748","glmnet","AUC",2019
"1945",1,0,1,"V2749","glmnet","AUC",2019
"1946",1,0,1,"V275","glmnet","AUC",2019
"1947",1,0,1,"V2750","glmnet","AUC",2019
"1948",1,0,1,"V2751","glmnet","AUC",2019
"1949",1,0,1,"V2752","glmnet","AUC",2019
"1950",1,0,1,"V2753","glmnet","AUC",2019
"1951",1,0,1,"V2754","glmnet","AUC",2019
"1952",1,0,1,"V2755","glmnet","AUC",2019
"1953",1,0,1,"V2756","glmnet","AUC",2019
"1954",1,0,1,"V2757","glmnet","AUC",2019
"1955",1,0,1,"V2758","glmnet","AUC",2019
"1956",1,0,1,"V2759","glmnet","AUC",2019
"1957",1,0,1,"V276","glmnet","AUC",2019
"1958",1,0,1,"V2760","glmnet","AUC",2019
"1959",1,0,1,"V2761","glmnet","AUC",2019
"1960",1,0,1,"V2762","glmnet","AUC",2019
"1961",1,0,1,"V2763","glmnet","AUC",2019
"1962",1,0,1,"V2764","glmnet","AUC",2019
"1963",1,0,1,"V2765","glmnet","AUC",2019
"1964",1,0,1,"V2766","glmnet","AUC",2019
"1965",1,0,1,"V2767","glmnet","AUC",2019
"1966",1,0,1,"V2768","glmnet","AUC",2019
"1967",1,0,1,"V2769","glmnet","AUC",2019
"1968",1,0,1,"V277","glmnet","AUC",2019
"1969",1,0,1,"V2770","glmnet","AUC",2019
"1970",1,0,1,"V2771","glmnet","AUC",2019
"1971",1,0,1,"V2772","glmnet","AUC",2019
"1972",1,0,1,"V2773","glmnet","AUC",2019
"1973",1,0,1,"V2774","glmnet","AUC",2019
"1974",1,0,1,"V2775","glmnet","AUC",2019
"1975",1,0,1,"V2776","glmnet","AUC",2019
"1976",1,0,1,"V2777","glmnet","AUC",2019
"1977",1,0,1,"V2778","glmnet","AUC",2019
"1978",1,0,1,"V2779","glmnet","AUC",2019
"1979",1,0,1,"V278","glmnet","AUC",2019
"1980",1,0,1,"V2780","glmnet","AUC",2019
"1981",1,0,1,"V2781","glmnet","AUC",2019
"1982",1,0,1,"V2782","glmnet","AUC",2019
"1983",1,0,1,"V2783","glmnet","AUC",2019
"1984",1,0,1,"V2784","glmnet","AUC",2019
"1985",1,0,1,"V2785","glmnet","AUC",2019
"1986",1,0,1,"V2786","glmnet","AUC",2019
"1987",1,0,1,"V2787","glmnet","AUC",2019
"1988",1,0,1,"V2788","glmnet","AUC",2019
"1989",1,0,1,"V2789","glmnet","AUC",2019
"1990",1,0,1,"V279","glmnet","AUC",2019
"1991",1,0,1,"V2790","glmnet","AUC",2019
"1992",1,0,1,"V2791","glmnet","AUC",2019
"1993",1,0,1,"V2792","glmnet","AUC",2019
"1994",1,0,1,"V2793","glmnet","AUC",2019
"1995",1,0,1,"V2794","glmnet","AUC",2019
"1996",1,0,1,"V2795","glmnet","AUC",2019
"1997",1,0,1,"V2796","glmnet","AUC",2019
"1998",1,0,1,"V2797","glmnet","AUC",2019
"1999",1,0,1,"V2798","glmnet","AUC",2019
"2000",1,0,1,"V2799","glmnet","AUC",2019
"2001",1,0,1,"V28","glmnet","AUC",2019
"2002",1,0,1,"V280","glmnet","AUC",2019
"2003",1,0,1,"V2800","glmnet","AUC",2019
"2004",1,0,1,"V2801","glmnet","AUC",2019
"2005",1,0,1,"V2802","glmnet","AUC",2019
"2006",1,0,1,"V2803","glmnet","AUC",2019
"2007",1,0,1,"V2804","glmnet","AUC",2019
"2008",1,0,1,"V2805","glmnet","AUC",2019
"2009",1,0,1,"V2806","glmnet","AUC",2019
"2010",1,0,1,"V2807","glmnet","AUC",2019
"2011",1,0,1,"V2808","glmnet","AUC",2019
"2012",1,0,1,"V2809","glmnet","AUC",2019
"2013",1,0,1,"V281","glmnet","AUC",2019
"2014",1,0,1,"V2810","glmnet","AUC",2019
"2015",1,0,1,"V2811","glmnet","AUC",2019
"2016",1,0,1,"V2812","glmnet","AUC",2019
"2017",1,0,1,"V2813","glmnet","AUC",2019
"2018",1,0,1,"V2814","glmnet","AUC",2019
"2019",1,0,1,"V2815","glmnet","AUC",2019
"2020",1,0,1,"V2816","glmnet","AUC",2019
"2021",1,0,1,"V2817","glmnet","AUC",2019
"2022",1,0,1,"V2818","glmnet","AUC",2019
"2023",1,0,1,"V2819","glmnet","AUC",2019
"2024",1,0,1,"V282","glmnet","AUC",2019
"2025",1,0,1,"V2820","glmnet","AUC",2019
"2026",1,0,1,"V2821","glmnet","AUC",2019
"2027",1,0,1,"V2822","glmnet","AUC",2019
"2028",1,0,1,"V2823","glmnet","AUC",2019
"2029",1,0,1,"V2824","glmnet","AUC",2019
"2030",1,0,1,"V2825","glmnet","AUC",2019
"2031",1,0,1,"V2826","glmnet","AUC",2019
"2032",1,0,1,"V2827","glmnet","AUC",2019
"2033",1,0,1,"V2828","glmnet","AUC",2019
"2034",1,0,1,"V2829","glmnet","AUC",2019
"2035",1,0,1,"V283","glmnet","AUC",2019
"2036",1,0,1,"V2830","glmnet","AUC",2019
"2037",1,0,1,"V2831","glmnet","AUC",2019
"2038",1,0,1,"V2832","glmnet","AUC",2019
"2039",1,0,1,"V2833","glmnet","AUC",2019
"2040",1,0,1,"V2834","glmnet","AUC",2019
"2041",1,0,1,"V2835","glmnet","AUC",2019
"2042",1,0,1,"V2836","glmnet","AUC",2019
"2043",1,0,1,"V2837","glmnet","AUC",2019
"2044",1,0,1,"V2838","glmnet","AUC",2019
"2045",1,0,1,"V2839","glmnet","AUC",2019
"2046",1,0,1,"V284","glmnet","AUC",2019
"2047",1,0,1,"V2840","glmnet","AUC",2019
"2048",1,0,1,"V2841","glmnet","AUC",2019
"2049",1,0,1,"V2842","glmnet","AUC",2019
"2050",1,0,1,"V2843","glmnet","AUC",2019
"2051",1,0,1,"V2844","glmnet","AUC",2019
"2052",1,0,1,"V2845","glmnet","AUC",2019
"2053",1,0,1,"V2846","glmnet","AUC",2019
"2054",1,0,1,"V2847","glmnet","AUC",2019
"2055",1,0,1,"V2848","glmnet","AUC",2019
"2056",1,0,1,"V2849","glmnet","AUC",2019
"2057",1,0,1,"V285","glmnet","AUC",2019
"2058",1,0,1,"V2850","glmnet","AUC",2019
"2059",1,0,1,"V2851","glmnet","AUC",2019
"2060",1,0,1,"V2852","glmnet","AUC",2019
"2061",1,0,1,"V2853","glmnet","AUC",2019
"2062",1,0,1,"V2854","glmnet","AUC",2019
"2063",1,0,1,"V2855","glmnet","AUC",2019
"2064",1,0,1,"V2856","glmnet","AUC",2019
"2065",1,0,1,"V2857","glmnet","AUC",2019
"2066",1,0,1,"V2858","glmnet","AUC",2019
"2067",1,0,1,"V2859","glmnet","AUC",2019
"2068",1,0,1,"V286","glmnet","AUC",2019
"2069",1,0,1,"V2860","glmnet","AUC",2019
"2070",1,0,1,"V2861","glmnet","AUC",2019
"2071",1,0,1,"V2862","glmnet","AUC",2019
"2072",1,0,1,"V2863","glmnet","AUC",2019
"2073",1,0,1,"V2864","glmnet","AUC",2019
"2074",1,0,1,"V2865","glmnet","AUC",2019
"2075",1,0,1,"V2866","glmnet","AUC",2019
"2076",1,0,1,"V2867","glmnet","AUC",2019
"2077",1,0,1,"V2868","glmnet","AUC",2019
"2078",1,0,1,"V2869","glmnet","AUC",2019
"2079",1,0,1,"V287","glmnet","AUC",2019
"2080",1,0,1,"V2870","glmnet","AUC",2019
"2081",1,0,1,"V2871","glmnet","AUC",2019
"2082",1,0,1,"V2872","glmnet","AUC",2019
"2083",1,0,1,"V2873","glmnet","AUC",2019
"2084",1,0,1,"V2874","glmnet","AUC",2019
"2085",1,0,1,"V2875","glmnet","AUC",2019
"2086",1,0,1,"V2876","glmnet","AUC",2019
"2087",1,0,1,"V2877","glmnet","AUC",2019
"2088",1,0,1,"V2878","glmnet","AUC",2019
"2089",1,0,1,"V2879","glmnet","AUC",2019
"2090",1,0,1,"V288","glmnet","AUC",2019
"2091",1,0,1,"V2880","glmnet","AUC",2019
"2092",1,0,1,"V2881","glmnet","AUC",2019
"2093",1,0,1,"V2882","glmnet","AUC",2019
"2094",1,0,1,"V2883","glmnet","AUC",2019
"2095",1,0,1,"V2884","glmnet","AUC",2019
"2096",1,0,1,"V2885","glmnet","AUC",2019
"2097",1,0,1,"V2886","glmnet","AUC",2019
"2098",1,0,1,"V2887","glmnet","AUC",2019
"2099",1,0,1,"V2888","glmnet","AUC",2019
"2100",1,0,1,"V2889","glmnet","AUC",2019
"2101",1,0,1,"V289","glmnet","AUC",2019
"2102",1,0,1,"V2890","glmnet","AUC",2019
"2103",1,0,1,"V2891","glmnet","AUC",2019
"2104",1,0,1,"V2892","glmnet","AUC",2019
"2105",1,0,1,"V2893","glmnet","AUC",2019
"2106",1,0,1,"V2894","glmnet","AUC",2019
"2107",1,0,1,"V2895","glmnet","AUC",2019
"2108",1,0,1,"V2896","glmnet","AUC",2019
"2109",1,0,1,"V2897","glmnet","AUC",2019
"2110",1,0,1,"V2898","glmnet","AUC",2019
"2111",1,0,1,"V2899","glmnet","AUC",2019
"2112",1,0,1,"V29","glmnet","AUC",2019
"2113",1,0,1,"V290","glmnet","AUC",2019
"2114",1,0,1,"V2900","glmnet","AUC",2019
"2115",1,0,1,"V2901","glmnet","AUC",2019
"2116",1,0,1,"V2902","glmnet","AUC",2019
"2117",1,0,1,"V2903","glmnet","AUC",2019
"2118",1,0,1,"V2904","glmnet","AUC",2019
"2119",1,0,1,"V2905","glmnet","AUC",2019
"2120",1,0,1,"V2906","glmnet","AUC",2019
"2121",1,0,1,"V2907","glmnet","AUC",2019
"2122",1,0,1,"V2908","glmnet","AUC",2019
"2123",1,0,1,"V2909","glmnet","AUC",2019
"2124",1,0,1,"V291","glmnet","AUC",2019
"2125",1,0,1,"V2910","glmnet","AUC",2019
"2126",1,0,1,"V2911","glmnet","AUC",2019
"2127",1,0,1,"V2912","glmnet","AUC",2019
"2128",1,0,1,"V2913","glmnet","AUC",2019
"2129",1,0,1,"V2914","glmnet","AUC",2019
"2130",1,0,1,"V2915","glmnet","AUC",2019
"2131",1,0,1,"V2916","glmnet","AUC",2019
"2132",1,0,1,"V2917","glmnet","AUC",2019
"2133",1,0,1,"V2918","glmnet","AUC",2019
"2134",1,0,1,"V2919","glmnet","AUC",2019
"2135",1,0,1,"V292","glmnet","AUC",2019
"2136",1,0,1,"V2920","glmnet","AUC",2019
"2137",1,0,1,"V2921","glmnet","AUC",2019
"2138",1,0,1,"V2922","glmnet","AUC",2019
"2139",1,0,1,"V2923","glmnet","AUC",2019
"2140",1,0,1,"V2924","glmnet","AUC",2019
"2141",1,0,1,"V2925","glmnet","AUC",2019
"2142",1,0,1,"V2926","glmnet","AUC",2019
"2143",1,0,1,"V2927","glmnet","AUC",2019
"2144",1,0,1,"V2928","glmnet","AUC",2019
"2145",1,0,1,"V2929","glmnet","AUC",2019
"2146",1,0,1,"V293","glmnet","AUC",2019
"2147",1,0,1,"V2930","glmnet","AUC",2019
"2148",1,0,1,"V2931","glmnet","AUC",2019
"2149",1,0,1,"V2932","glmnet","AUC",2019
"2150",1,0,1,"V2933","glmnet","AUC",2019
"2151",1,0,1,"V2934","glmnet","AUC",2019
"2152",1,0,1,"V2935","glmnet","AUC",2019
"2153",1,0,1,"V2936","glmnet","AUC",2019
"2154",1,0,1,"V2937","glmnet","AUC",2019
"2155",1,0,1,"V2938","glmnet","AUC",2019
"2156",1,0,1,"V2939","glmnet","AUC",2019
"2157",1,0,1,"V294","glmnet","AUC",2019
"2158",1,0,1,"V2940","glmnet","AUC",2019
"2159",1,0,1,"V2941","glmnet","AUC",2019
"2160",1,0,1,"V2942","glmnet","AUC",2019
"2161",1,0,1,"V2943","glmnet","AUC",2019
"2162",1,0,1,"V2944","glmnet","AUC",2019
"2163",1,0,1,"V2945","glmnet","AUC",2019
"2164",1,0,1,"V2946","glmnet","AUC",2019
"2165",1,0,1,"V2947","glmnet","AUC",2019
"2166",1,0,1,"V2948","glmnet","AUC",2019
"2167",1,0,1,"V2949","glmnet","AUC",2019
"2168",1,0,1,"V295","glmnet","AUC",2019
"2169",1,0,1,"V2950","glmnet","AUC",2019
"2170",1,0,1,"V2951","glmnet","AUC",2019
"2171",1,0,1,"V2952","glmnet","AUC",2019
"2172",1,0,1,"V2953","glmnet","AUC",2019
"2173",1,0,1,"V2954","glmnet","AUC",2019
"2174",1,0,1,"V2955","glmnet","AUC",2019
"2175",1,0,1,"V2956","glmnet","AUC",2019
"2176",1,0,1,"V2957","glmnet","AUC",2019
"2177",1,0,1,"V2958","glmnet","AUC",2019
"2178",1,0,1,"V2959","glmnet","AUC",2019
"2179",1,0,1,"V296","glmnet","AUC",2019
"2180",1,0,1,"V2960","glmnet","AUC",2019
"2181",1,0,1,"V2961","glmnet","AUC",2019
"2182",1,0,1,"V2962","glmnet","AUC",2019
"2183",1,0,1,"V2963","glmnet","AUC",2019
"2184",1,0,1,"V2964","glmnet","AUC",2019
"2185",1,0,1,"V2965","glmnet","AUC",2019
"2186",1,0,1,"V2966","glmnet","AUC",2019
"2187",1,0,1,"V2967","glmnet","AUC",2019
"2188",1,0,1,"V2968","glmnet","AUC",2019
"2189",1,0,1,"V2969","glmnet","AUC",2019
"2190",1,0,1,"V297","glmnet","AUC",2019
"2191",1,0,1,"V2970","glmnet","AUC",2019
"2192",1,0,1,"V2971","glmnet","AUC",2019
"2193",1,0,1,"V2972","glmnet","AUC",2019
"2194",1,0,1,"V2973","glmnet","AUC",2019
"2195",1,0,1,"V2974","glmnet","AUC",2019
"2196",1,0,1,"V2975","glmnet","AUC",2019
"2197",1,0,1,"V2976","glmnet","AUC",2019
"2198",1,0,1,"V2977","glmnet","AUC",2019
"2199",1,0,1,"V2978","glmnet","AUC",2019
"2200",1,0,1,"V2979","glmnet","AUC",2019
"2201",1,0,1,"V298","glmnet","AUC",2019
"2202",1,0,1,"V2980","glmnet","AUC",2019
"2203",1,0,1,"V2981","glmnet","AUC",2019
"2204",1,0,1,"V2982","glmnet","AUC",2019
"2205",1,0,1,"V2983","glmnet","AUC",2019
"2206",1,0,1,"V2984","glmnet","AUC",2019
"2207",1,0,1,"V2985","glmnet","AUC",2019
"2208",1,0,1,"V2986","glmnet","AUC",2019
"2209",1,0,1,"V2987","glmnet","AUC",2019
"2210",1,0,1,"V2988","glmnet","AUC",2019
"2211",1,0,1,"V2989","glmnet","AUC",2019
"2212",1,0,1,"V299","glmnet","AUC",2019
"2213",1,0,1,"V2990","glmnet","AUC",2019
"2214",1,0,1,"V2991","glmnet","AUC",2019
"2215",1,0,1,"V2992","glmnet","AUC",2019
"2216",1,0,1,"V2993","glmnet","AUC",2019
"2217",1,0,1,"V2994","glmnet","AUC",2019
"2218",1,0,1,"V2995","glmnet","AUC",2019
"2219",1,0,1,"V2996","glmnet","AUC",2019
"2220",1,0,1,"V2997","glmnet","AUC",2019
"2221",1,0,1,"V2998","glmnet","AUC",2019
"2222",1,0,1,"V2999","glmnet","AUC",2019
"2223",1,0,1,"V3","glmnet","AUC",2019
"2224",1,0,1,"V30","glmnet","AUC",2019
"2225",1,0,1,"V300","glmnet","AUC",2019
"2226",1,0,1,"V3000","glmnet","AUC",2019
"2227",1,0,1,"V3001","glmnet","AUC",2019
"2228",1,0,1,"V3002","glmnet","AUC",2019
"2229",1,0,1,"V3003","glmnet","AUC",2019
"2230",1,0,1,"V3004","glmnet","AUC",2019
"2231",1,0,1,"V3005","glmnet","AUC",2019
"2232",1,0,1,"V3006","glmnet","AUC",2019
"2233",1,0,1,"V3007","glmnet","AUC",2019
"2234",1,0,1,"V3008","glmnet","AUC",2019
"2235",1,0,1,"V3009","glmnet","AUC",2019
"2236",1,0,1,"V301","glmnet","AUC",2019
"2237",1,0,1,"V3010","glmnet","AUC",2019
"2238",1,0,1,"V3011","glmnet","AUC",2019
"2239",1,0,1,"V3012","glmnet","AUC",2019
"2240",1,0,1,"V3013","glmnet","AUC",2019
"2241",1,0,1,"V3014","glmnet","AUC",2019
"2242",1,0,1,"V3015","glmnet","AUC",2019
"2243",1,0,1,"V3016","glmnet","AUC",2019
"2244",1,0,1,"V3017","glmnet","AUC",2019
"2245",1,0,1,"V3018","glmnet","AUC",2019
"2246",1,0,1,"V3019","glmnet","AUC",2019
"2247",1,0,1,"V302","glmnet","AUC",2019
"2248",1,0,1,"V3020","glmnet","AUC",2019
"2249",1,0,1,"V3021","glmnet","AUC",2019
"2250",1,0,1,"V3022","glmnet","AUC",2019
"2251",1,0,1,"V3023","glmnet","AUC",2019
"2252",1,0,1,"V3024","glmnet","AUC",2019
